'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
29758,167,573,407,-371,-120,490,-303,-256,-63,115,282,246,63,260,-126
29759,199,582,384,-391,-92,483,-318,-270,-79,104,272,239,65,272,-124
29760,209,582,375,-396,-82,479,-320,-268,-80,106,274,239,67,282,-132
29761,196,583,389,-390,-97,487,-309,-260,-73,111,281,243,66,291,-133
29762,211,586,376,-400,-82,481,-309,-266,-77,108,275,239,65,293,-131
29763,203,585,382,-395,-89,484,-303,-263,-76,111,283,242,66,295,-133
29764,191,582,393,-387,-101,488,-299,-270,-78,112,284,242,62,293,-128
29765,190,576,387,-384,-98,481,-308,-277,-87,107,282,240,62,275,-120
29766,174,582,409,-378,-117,495,-305,-279,-87,107,288,247,61,292,-122
29767,141,587,447,-364,-153,517,-308,-294,-98,101,288,249,58,318,-119
29768,165,594,430,-380,-132,512,-319,-307,-113,89,282,240,58,316,-114
29769,163,583,422,-374,-129,503,-317,-295,-101,96,284,240,61,307,-113
29770,145,580,435,-363,-145,508,-328,-302,-107,93,282,235,58,291,-105
29771,104,602,499,-354,-197,550,-298,-290,-104,102,298,256,48,310,-98
29772,92,609,518,-351,-212,564,-286,-288,-104,101,299,265,48,334,-97
29773,136,592,457,-364,-160,524,-320,-326,-140,63,270,226,43,337,-105
29774,154,618,465,-386,-155,541,-312,-316,-134,74,278,234,46,339,-112
29775,164,639,476,-402,-155,557,-309,-319,-132,76,280,239,46,332,-112
29776,107,600,494,-354,-193,547,-328,-334,-144,68,272,233,43,342,-112
29777,105,596,491,-351,-192,543,-327,-331,-137,76,277,240,46,340,-112
29778,140,595,456,-368,-158,525,-314,-331,-142,71,273,231,49,306,-103
29779,167,586,421,-377,-126,504,-328,-337,-154,59,262,224,60,291,-90
29780,162,590,428,-377,-132,509,-324,-330,-150,61,265,232,62,293,-88
29781,175,589,415,-383,-120,502,-321,-325,-143,68,270,235,64,300,-95
29782,220,595,376,-408,-77,486,-325,-326,-146,63,265,230,68,298,-95
29783,183,573,391,-379,-103,482,-316,-316,-146,62,262,224,69,276,-82
29784,175,571,398,-373,-111,484,-306,-306,-138,66,273,225,69,262,-73
29785,259,632,374,-446,-57,503,-287,-287,-116,87,289,253,75,255,-71
29786,265,609,345,-437,-40,477,-302,-300,-133,77,274,247,88,270,-66
29787,160,525,367,-343,-103,446,-325,-326,-165,46,247,213,81,259,-67
29788,123,514,392,-319,-134,453,-320,-323,-164,45,247,213,80,251,-72
29789,127,544,418,-336,-145,481,-298,-306,-144,64,264,226,83,274,-79
29790,111,558,448,-335,-168,503,-282,-295,-135,70,268,231,75,282,-85
29791,134,579,447,-357,-156,513,-272,-286,-133,70,266,233,70,279,-90
29792,155,586,432,-371,-138,509,-276,-296,-143,63,259,220,62,267,-98
29793,116,542,428,-329,-156,485,-284,-309,-160,48,243,198,57,272,-96
29794,81,524,444,-303,-181,484,-270,-300,-154,49,237,193,56,277,-95
29795,57,517,460,-287,-201,489,-263,-295,-152,45,235,192,50,272,-96
29796,91,539,449,-315,-179,494,-251,-283,-149,44,240,199,47,266,-95
29797,105,540,436,-323,-165,488,-243,-285,-150,43,243,197,43,257,-92
29798,73,507,435,-291,-181,471,-243,-294,-161,36,238,189,35,240,-82
29799,70,493,424,-282,-177,459,-240,-298,-168,27,224,177,31,226,-82
29800,55,461,407,-259,-175,434,-239,-304,-179,13,208,153,22,203,-87
29801,36,422,387,-229,-175,404,-238,-312,-191,-6,187,138,18,190,-87
29802,3,379,378,-191,-187,379,-238,-311,-194,-16,173,127,16,183,-92
29803,-29,378,409,-175,-219,393,-215,-280,-167,12,189,141,18,165,-102
29804,-51,382,433,-166,-242,408,-197,-260,-153,30,204,153,18,152,-109
29805,91,435,345,-264,-126,390,-199,-269,-166,19,195,140,13,138,-106
29806,164,464,302,-314,-68,383,-207,-282,-177,4,182,137,26,146,-92
29807,52,422,371,-237,-159,396,-206,-285,-188,-3,178,138,24,137,-84
29808,-4,387,392,-192,-197,390,-206,-283,-190,-3,173,134,18,142,-84
29809,-39,339,378,-150,-208,358,-219,-298,-210,-20,154,112,16,143,-85
29810,-61,346,408,-143,-234,377,-205,-285,-202,-19,155,121,9,118,-85
29811,-30,374,405,-172,-217,389,-189,-268,-191,-12,163,127,5,111,-87
29812,16,361,345,-189,-164,353,-210,-290,-218,-36,139,94,0,101,-93
29813,16,363,347,-190,-165,355,-207,-286,-215,-36,137,93,-5,101,-94
29814,-5,368,374,-182,-189,371,-192,-273,-208,-28,143,97,-10,114,-94
29815,-27,365,393,-169,-210,379,-180,-263,-203,-25,148,104,-11,120,-94
29816,-6,379,386,-187,-195,383,-162,-249,-193,-12,160,111,-12,115,-92
29817,18,368,351,-193,-166,359,-167,-255,-199,-19,151,97,-11,99,-92
29818,14,357,344,-186,-164,351,-168,-253,-202,-24,148,96,-16,79,-89
29819,7,334,328,-171,-160,331,-175,-266,-211,-32,140,86,-21,48,-87
29820,38,347,310,-193,-136,329,-173,-270,-218,-36,139,91,-18,55,-89
29821,9,315,306,-163,-148,311,-179,-272,-219,-41,134,88,-13,80,-86
29822,-29,279,309,-126,-168,294,-189,-276,-215,-41,128,79,-15,66,-87
29823,-4,324,329,-161,-166,326,-176,-255,-197,-24,150,107,-13,55,-87
29824,3,340,338,-172,-167,339,-158,-238,-185,-7,164,123,-13,47,-84
29825,54,361,308,-208,-127,335,-156,-242,-191,-11,157,115,-14,68,-83
29826,37,333,297,-186,-129,315,-172,-257,-206,-31,151,106,-12,69,-84
29827,-5,327,333,-161,-169,330,-168,-252,-206,-24,156,111,-13,49,-85
29828,15,347,333,-181,-159,340,-169,-259,-202,-26,153,111,-7,52,-85
29829,27,343,317,-186,-145,330,-167,-259,-203,-27,151,104,-14,56,-86
29830,28,351,325,-190,-148,338,-168,-254,-200,-23,150,109,-15,70,-84
29831,27,350,324,-189,-148,337,-174,-258,-201,-27,150,105,-11,62,-85
29832,11,345,335,-179,-161,340,-172,-256,-205,-23,149,93,-20,50,-85
29833,-10,359,370,-175,-189,364,-160,-247,-193,-13,157,111,-14,55,-83
29834,-29,361,391,-167,-209,376,-152,-241,-188,-6,168,120,-11,59,-88
29835,1,341,341,-171,-170,341,-178,-265,-211,-29,142,86,-17,65,-88
29836,36,332,297,-184,-131,315,-193,-281,-226,-45,127,74,-16,59,-85
29837,43,364,322,-204,-139,343,-173,-259,-201,-20,153,106,-15,61,-88
29838,52,373,322,-213,-135,347,-167,-251,-196,-14,156,113,-15,57,-88
29839,43,344,303,-194,-130,323,-176,-264,-210,-29,145,99,-16,39,-86
29840,41,336,296,-188,-127,316,-183,-266,-204,-26,148,98,-9,50,-88
29841,45,328,285,-187,-119,306,-182,-264,-208,-27,149,101,-4,42,-91
29842,39,324,287,-182,-124,305,-172,-260,-211,-30,149,100,-8,39,-86
29843,30,321,292,-176,-130,306,-164,-258,-204,-24,150,100,-8,64,-84
29844,10,310,301,-160,-145,306,-170,-265,-209,-26,151,99,-14,50,-85
29845,12,322,311,-168,-149,317,-161,-255,-205,-22,160,105,-19,47,-84
29846,74,367,294,-221,-110,331,-143,-240,-191,-9,176,115,-16,54,-90
29847,28,338,310,-184,-140,324,-163,-258,-202,-21,160,101,-15,53,-87
29848,-10,330,340,-161,-174,335,-163,-253,-198,-13,162,112,-11,64,-83
29849,-11,352,364,-171,-187,358,-145,-236,-181,3,176,130,-12,64,-88
29850,-52,354,406,-152,-229,380,-134,-226,-169,15,183,141,-16,62,-89
29851,41,408,367,-225,-162,388,-129,-225,-169,15,185,145,-15,53,-88
29852,67,364,298,-216,-115,331,-170,-266,-212,-26,147,104,-16,58,-88
29853,-1,316,318,-158,-159,317,-182,-274,-224,-35,140,95,-17,72,-88
29854,35,358,324,-197,-144,341,-166,-257,-207,-18,156,112,-16,67,-88
29855,48,353,306,-201,-128,329,-179,-274,-221,-34,140,104,-13,80,-86
29856,-15,315,330,-150,-172,322,-193,-281,-223,-42,128,99,-13,85,-84
29857,-42,295,338,-127,-190,316,-187,-274,-217,-36,136,103,-15,59,-89
29858,-16,303,321,-144,-168,312,-174,-270,-222,-39,143,101,-19,44,-88
29859,13,315,303,-165,-145,309,-177,-268,-218,-38,144,97,-19,62,-83
29860,47,341,295,-194,-123,318,-172,-266,-214,-33,146,104,-18,74,-87
29861,69,374,306,-222,-118,340,-153,-247,-202,-20,161,119,-18,75,-88
29862,47,348,301,-198,-126,324,-169,-259,-213,-31,150,110,-15,58,-82
29863,-17,292,310,-138,-163,301,-184,-276,-231,-50,130,90,-20,52,-87
29864,-21,297,319,-138,-170,308,-170,-267,-217,-39,138,94,-27,65,-96
29865,4,324,321,-164,-158,322,-152,-255,-203,-24,148,100,-34,62,-109
29866,-59,312,372,-127,-215,342,-129,-239,-193,-15,155,101,-44,74,-125
29867,-126,273,400,-74,-263,337,-118,-242,-197,-27,141,77,-58,52,-132
29868,-95,287,383,-96,-239,335,-80,-228,-198,-34,131,67,-71,40,-136
29869,-51,313,366,-132,-208,339,-34,-206,-195,-42,119,70,-85,38,-137
29870,-123,277,401,-77,-261,339,7,-187,-205,-62,98,52,-108,28,-137
29871,-184,228,413,-22,-298,320,49,-162,-225,-92,70,21,-135,18,-135
29872,-203,173,377,14,-290,275,76,-140,-245,-136,25,-22,-158,-40,-131
29873,-257,117,374,70,-315,245,121,-94,-251,-169,-11,-58,-181,-87,-123
29874,-267,84,351,92,-309,217,163,-46,-254,-194,-41,-84,-203,-111,-110
29875,-287,51,339,118,-312,194,211,-8,-267,-222,-70,-113,-223,-140,-101
29876,-322,3,326,159,-323,164,274,50,-254,-236,-96,-144,-250,-180,-103
29877,-297,-12,285,154,-291,136,331,129,-215,-232,-110,-161,-265,-199,-113
29878,-307,-37,270,171,-288,116,387,206,-167,-222,-122,-178,-275,-220,-128
29879,-346,-78,267,212,-306,94,439,272,-112,-202,-133,-200,-286,-245,-145
29880,-361,-113,248,237,-304,67,478,340,-37,-167,-136,-214,-283,-267,-165
29881,-353,-141,212,247,-282,35,523,427,58,-120,-135,-226,-276,-303,-189
29882,-345,-160,185,253,-264,12,584,536,150,-81,-139,-242,-281,-324,-207
29883,-304,-158,146,231,-224,-7,653,684,281,-25,-136,-250,-277,-352,-224
29884,-278,-180,98,230,-188,-42,693,797,403,33,-130,-257,-257,-378,-235
29885,-300,-241,59,270,-179,-92,684,864,490,82,-129,-272,-235,-379,-245
29886,-272,-269,3,270,-137,-133,702,962,582,125,-131,-284,-223,-417,-262
29887,-226,-275,-50,251,-88,-163,730,1070,688,169,-130,-292,-208,-468,-269
29888,-162,-244,-82,203,-39,-164,726,1174,837,261,-96,-271,-169,-470,-281
29889,-78,-213,-135,145,29,-175,739,1317,1021,375,-54,-248,-123,-476,-298
29890,-9,-221,-211,115,101,-217,727,1412,1142,441,-36,-245,-80,-491,-299
29891,53,-227,-280,87,167,-254,717,1527,1311,542,-8,-236,-31,-509,-304
29892,138,-222,-359,42,249,-291,745,1699,1556,682,27,-230,13,-526,-332
29893,175,-233,-407,29,292,-320,749,1812,1760,808,59,-224,55,-537,-361
29894,224,-222,-446,-1,335,-335,741,1944,1985,946,102,-198,107,-553,-379
29895,324,-190,-514,-67,419,-352,718,2050,2175,1065,151,-168,166,-546,-389
29896,416,-166,-582,-125,499,-375,672,2132,2359,1196,203,-131,236,-550,-383
29897,532,-149,-680,-192,607,-415,633,2219,2541,1322,249,-99,302,-561,-388
29898,630,-133,-763,-248,697,-448,572,2244,2684,1440,301,-63,368,-564,-385
29899,717,-94,-812,-312,765,-454,502,2269,2876,1592,363,-14,445,-563,-392
29900,793,-69,-862,-362,828,-466,451,2288,3032,1706,406,16,497,-542,-405
29901,890,-63,-953,-414,922,-509,395,2274,3075,1713,390,16,520,-545,-380
29902,958,-58,-1015,-450,987,-537,339,2255,3135,1727,377,21,543,-546,-359
29903,991,-22,-1013,-485,1002,-518,277,2197,3181,1757,392,51,563,-504,-333
29904,1050,30,-1020,-540,1035,-495,188,2069,3155,1768,398,76,581,-484,-313
29905,1009,25,-984,-517,997,-480,91,1904,3112,1773,409,97,597,-454,-304
29906,1034,99,-935,-566,985,-418,-8,1691,3007,1738,436,148,613,-396,-269
29907,1037,161,-876,-599,957,-358,-118,1427,2826,1662,446,192,617,-359,-221
29908,969,127,-842,-548,906,-358,-239,1184,2607,1531,404,188,613,-318,-161
29909,972,156,-816,-564,894,-330,-315,985,2415,1425,378,203,610,-302,-92
29910,991,184,-807,-588,900,-312,-366,779,2190,1275,325,197,575,-302,-21
29911,1023,190,-832,-607,928,-321,-453,466,1785,1017,231,163,518,-305,66
29912,910,166,-743,-539,827,-288,-537,62,1238,732,159,150,452,-282,165
29913,766,120,-646,-443,707,-263,-589,-303,645,382,60,114,356,-244,272
29914,692,89,-603,-390,648,-258,-600,-539,129,14,-52,78,271,-245,378
29915,621,-2,-623,-309,623,-314,-601,-702,-348,-368,-198,12,192,-263,508
29916,585,-81,-666,-252,626,-374,-587,-834,-763,-706,-342,-63,101,-292,632
29917,557,-141,-698,-208,628,-420,-562,-912,-1013,-921,-432,-113,34,-338,713
29918,559,-210,-768,-174,664,-490,-550,-959,-1219,-1101,-518,-165,-13,-412,783
29919,564,-240,-804,-162,684,-522,-560,-1003,-1349,-1212,-569,-190,-36,-441,821
29920,563,-289,-852,-137,708,-571,-560,-1014,-1369,-1243,-609,-213,-50,-460,851
29921,589,-334,-923,-127,756,-629,-552,-1008,-1366,-1257,-649,-243,-65,-492,861
29922,581,-383,-964,-99,773,-674,-523,-1014,-1418,-1313,-705,-293,-105,-522,880
29923,533,-438,-971,-48,752,-705,-445,-1001,-1474,-1365,-765,-337,-154,-557,904
29924,481,-510,-991,15,736,-751,-388,-998,-1527,-1415,-823,-378,-189,-598,926
29925,484,-575,-1059,46,772,-818,-325,-952,-1577,-1474,-888,-440,-236,-677,970
29926,454,-651,-1105,99,780,-878,-274,-912,-1632,-1535,-950,-491,-269,-721,990
29927,416,-669,-1085,126,751,-877,-236,-905,-1693,-1581,-981,-516,-293,-712,994
29928,393,-653,-1047,130,720,-850,-197,-876,-1719,-1597,-987,-528,-321,-700,991
29929,396,-629,-1024,116,711,-827,-116,-819,-1727,-1608,-999,-536,-356,-717,992
29930,401,-579,-981,89,691,-780,-18,-752,-1707,-1592,-996,-543,-394,-709,972
29931,227,-692,-919,232,573,-806,-3,-746,-1718,-1605,-1029,-589,-412,-670,934
29932,155,-706,-861,276,508,-784,33,-708,-1694,-1588,-1024,-603,-434,-631,886
29933,158,-627,-785,234,472,-706,115,-641,-1631,-1528,-982,-582,-462,-577,824
29934,103,-613,-716,255,410,-665,181,-602,-1604,-1503,-970,-581,-484,-527,782
29935,68,-611,-678,271,374,-645,232,-556,-1581,-1493,-966,-581,-494,-492,760
29936,47,-582,-629,267,339,-606,308,-493,-1546,-1468,-951,-567,-507,-463,737
29937,40,-542,-582,251,311,-562,402,-403,-1486,-1414,-919,-555,-526,-428,686
29938,-4,-537,-533,270,265,-535,477,-329,-1417,-1362,-890,-548,-534,-386,622
29939,-27,-462,-434,244,204,-449,575,-253,-1321,-1278,-830,-512,-538,-322,547
29940,-55,-383,-328,219,137,-356,699,-159,-1209,-1179,-760,-473,-549,-256,451
29941,-122,-350,-228,236,54,-289,820,-79,-1115,-1101,-712,-450,-560,-188,361
29942,-212,-346,-134,279,-39,-240,920,-27,-1068,-1055,-683,-444,-579,-152,287
29943,-268,-348,-80,307,-93,-214,1015,18,-1058,-1035,-666,-441,-599,-134,241
29944,-322,-330,-8,326,-157,-170,1141,110,-1020,-995,-635,-426,-616,-102,199
29945,-405,-342,63,373,-233,-140,1267,196,-980,-965,-612,-421,-632,-103,152
29946,-456,-345,111,400,-283,-118,1363,242,-968,-950,-600,-421,-645,-95,114
29947,-570,-341,229,456,-399,-57,1467,287,-961,-932,-576,-411,-667,-79,75
29948,-586,-344,242,465,-414,-51,1576,331,-964,-934,-577,-421,-683,-85,54
29949,-492,-333,160,412,-325,-87,1603,321,-994,-948,-589,-447,-689,-89,33
29950,-530,-345,185,437,-357,-80,1658,330,-993,-935,-577,-445,-690,-88,6
29951,-637,-338,298,487,-467,-21,1753,369,-949,-890,-543,-414,-694,-51,-31
29952,-730,-295,436,512,-583,70,1770,339,-931,-842,-488,-373,-702,-8,-66
29953,-735,-261,473,498,-603,106,1796,298,-940,-823,-461,-362,-708,15,-111
29954,-747,-214,532,481,-639,159,1797,266,-925,-785,-423,-338,-708,57,-167
29955,-758,-193,564,475,-661,185,1790,218,-923,-762,-398,-325,-707,67,-211
29956,-746,-198,548,472,-646,174,1813,176,-935,-764,-401,-341,-717,65,-256
29957,-802,-193,609,498,-705,208,1824,162,-901,-717,-358,-311,-713,85,-294
29958,-834,-199,635,517,-734,217,1892,162,-877,-689,-340,-298,-711,91,-337
29959,-852,-197,655,524,-753,229,1947,139,-877,-678,-333,-300,-715,101,-373
29960,-861,-169,692,515,-776,261,2005,120,-856,-646,-298,-273,-715,122,-404
29961,-874,-148,726,511,-799,288,2066,110,-832,-620,-274,-253,-717,142,-440
29962,-911,-158,753,534,-831,297,2087,79,-832,-609,-269,-250,-721,170,-467
29963,-919,-146,774,532,-846,313,2126,53,-835,-599,-258,-254,-728,181,-494
29964,-943,-138,805,541,-874,333,2170,36,-850,-597,-249,-250,-739,159,-509
29965,-966,-155,811,561,-888,328,2191,5,-878,-614,-263,-244,-749,151,-512
29966,-948,-151,797,550,-872,322,2174,-22,-903,-628,-270,-246,-745,155,-502
29967,-943,-156,786,549,-864,315,2139,-56,-935,-645,-276,-254,-735,135,-471
29968,-965,-159,806,562,-885,323,2095,-76,-945,-647,-266,-243,-717,121,-440
29969,-976,-159,816,567,-896,328,2059,-72,-942,-634,-256,-230,-695,109,-417
29970,-946,-159,787,552,-866,314,2005,-74,-946,-633,-255,-228,-674,97,-387
29971,-924,-144,780,534,-851,317,1924,-86,-950,-633,-240,-221,-654,94,-361
29972,-873,-133,740,503,-806,303,1785,-121,-960,-636,-242,-226,-629,87,-337
29973,-841,-128,713,485,-776,292,1616,-147,-964,-635,-238,-219,-591,86,-293
29974,-813,-100,713,456,-762,306,1475,-154,-949,-615,-215,-200,-559,93,-257
29975,-772,-68,704,420,-738,318,1319,-180,-932,-593,-196,-181,-523,107,-234
29976,-759,-49,710,404,-734,330,1169,-209,-918,-574,-175,-161,-496,103,-208
29977,-701,4,706,348,-703,355,1039,-220,-881,-535,-140,-127,-470,113,-192
29978,-640,37,677,302,-658,357,893,-250,-860,-514,-121,-110,-437,125,-171
29979,-563,72,634,246,-598,352,767,-274,-852,-497,-106,-99,-410,94,-149
29980,-561,66,627,247,-594,346,650,-293,-831,-476,-91,-88,-379,90,-135
29981,-565,56,622,255,-593,339,533,-320,-817,-466,-85,-83,-356,116,-130
29982,-489,118,607,186,-548,362,462,-310,-769,-419,-49,-49,-327,121,-133
29983,-483,122,605,181,-544,363,374,-323,-732,-388,-34,-40,-302,124,-136
29984,-483,123,606,180,-544,364,273,-359,-720,-378,-33,-43,-290,153,-134
29985,-449,155,605,147,-527,380,188,-384,-694,-348,-10,-23,-269,166,-131
29986,-419,184,603,117,-510,394,104,-409,-674,-325,9,-4,-243,177,-128
29987,-381,229,611,75,-496,421,31,-429,-647,-298,34,17,-221,180,-118
29988,-334,277,612,28,-472,444,-31,-448,-622,-268,61,42,-200,173,-109
29989,-335,272,608,31,-471,440,-95,-471,-607,-255,70,53,-181,182,-104
29990,-336,269,606,33,-470,438,-154,-498,-599,-246,75,57,-165,173,-97
29991,-315,291,606,12,-460,448,-195,-521,-599,-239,81,61,-152,193,-93
29992,-299,310,611,-6,-455,460,-221,-523,-579,-224,96,71,-139,209,-92
29993,-266,336,603,-36,-433,469,-235,-515,-556,-207,110,83,-123,197,-89
29994,-208,384,593,-88,-400,489,-241,-505,-535,-185,126,98,-110,192,-88
29995,-249,342,593,-47,-421,467,-279,-528,-547,-199,108,81,-101,188,-86
29996,-349,248,598,50,-473,423,-318,-558,-568,-223,84,55,-95,202,-79
29997,-276,313,591,-19,-433,452,-299,-526,-533,-188,119,89,-85,200,-74
29998,-254,322,577,-35,-415,449,-306,-523,-526,-184,124,92,-80,183,-68
29999,-240,318,560,-40,-400,439,-319,-529,-528,-185,122,89,-74,186,-63
30000,-168,382,550,-108,-358,466,-309,-511,-507,-162,144,112,-67,191,-60
30001,-140,406,547,-133,-343,477,-309,-499,-491,-148,157,124,-63,176,-56
30002,-124,405,530,-141,-326,467,-315,-490,-484,-141,163,129,-56,165,-57
30003,-191,339,531,-74,-361,435,-348,-513,-504,-162,141,108,-49,168,-54
30004,-243,288,532,-23,-387,410,-373,-533,-519,-176,124,94,-45,166,-47
30005,-235,290,526,-28,-380,408,-372,-531,-514,-169,126,102,-41,153,-45
30006,-199,321,521,-62,-360,421,-368,-522,-505,-162,126,111,-37,147,-46
30007,-203,334,539,-66,-371,436,-370,-523,-503,-162,128,119,-33,153,-44
30008,-217,337,555,-60,-385,446,-376,-526,-502,-162,129,120,-31,158,-41
30009,-209,333,543,-63,-375,438,-378,-525,-503,-160,133,120,-30,156,-38
30010,-212,330,543,-59,-378,437,-379,-523,-500,-158,140,121,-29,167,-35
30011,-215,336,552,-61,-383,444,-382,-519,-495,-153,144,125,-28,180,-33
30012,-222,327,550,-53,-385,439,-392,-527,-498,-155,146,123,-28,170,-35
30013,-220,335,556,-58,-387,446,-393,-529,-499,-155,148,120,-29,163,-33
30014,-206,353,560,-74,-383,457,-391,-525,-496,-152,151,125,-28,176,-32
30015,-208,361,570,-77,-389,466,-397,-532,-498,-153,150,122,-28,185,-33
30016,-248,353,602,-53,-425,478,-398,-531,-500,-153,152,121,-29,175,-29
30017,-223,357,582,-67,-402,470,-398,-524,-494,-151,149,126,-28,158,-30
30018,-185,379,564,-98,-374,471,-393,-518,-484,-140,155,132,-27,166,-28
30019,-181,368,550,-94,-365,459,-407,-532,-498,-153,146,119,-31,187,-27
30020,-195,338,533,-72,-363,435,-424,-544,-510,-164,132,109,-29,179,-28
30021,-179,330,510,-76,-344,420,-424,-543,-509,-164,136,110,-27,171,-24
30022,-147,352,500,-103,-323,426,-420,-537,-504,-159,140,113,-26,173,-26
30023,-149,361,511,-107,-330,436,-421,-537,-505,-157,138,116,-24,171,-28
30024,-165,350,516,-93,-340,433,-419,-539,-507,-159,143,116,-26,162,-26
30025,-198,342,541,-73,-369,441,-408,-529,-498,-148,153,125,-24,158,-26
30026,-156,346,504,-96,-330,425,-418,-538,-510,-158,142,114,-21,169,-26
30027,-146,358,505,-107,-325,432,-424,-544,-518,-162,139,108,-21,170,-23
30028,-158,368,527,-105,-342,448,-420,-537,-511,-158,145,114,-21,167,-25
30029,-152,369,522,-109,-337,445,-420,-541,-512,-160,147,113,-21,151,-25
30030,-183,373,557,-96,-369,465,-412,-532,-501,-150,156,121,-22,161,-25
30031,-229,375,605,-73,-417,490,-397,-516,-489,-138,169,132,-25,178,-21
30032,-211,373,586,-81,-398,479,-404,-529,-501,-148,159,122,-28,172,-19
30033,-140,376,517,-118,-329,447,-429,-551,-522,-169,138,101,-27,180,-20
30034,-152,377,530,-113,-340,453,-425,-544,-519,-166,141,105,-27,185,-18
30035,-177,389,567,-106,-371,478,-408,-527,-507,-155,152,119,-25,184,-22
30036,-208,388,597,-91,-402,492,-404,-521,-497,-146,163,128,-27,177,-20
30037,-219,380,600,-81,-409,490,-399,-511,-491,-138,171,133,-29,161,-19
30038,-143,378,523,-118,-332,450,-416,-528,-508,-155,153,114,-27,159,-20
30039,-117,377,494,-131,-305,436,-430,-543,-525,-170,138,105,-24,170,-18
30040,-141,353,495,-107,-318,424,-437,-549,-535,-174,133,99,-20,166,-18
30041,-128,346,475,-110,-301,410,-435,-552,-527,-173,131,93,-22,155,-16
30042,-139,353,492,-107,-315,422,-424,-537,-516,-159,144,102,-22,142,-13
30043,-161,346,508,-93,-334,427,-425,-532,-514,-152,151,107,-19,134,-15
30044,-123,376,499,-127,-311,437,-417,-524,-505,-146,152,113,-20,144,-13
30045,-148,341,490,-97,-318,415,-428,-536,-518,-159,137,100,-19,141,-9
30046,-185,317,504,-67,-344,411,-425,-538,-518,-160,138,102,-15,146,-11
30047,-170,347,518,-88,-344,432,-416,-534,-508,-152,149,113,-14,144,-9
30048,-187,350,538,-82,-362,444,-410,-529,-503,-149,154,115,-15,133,-9
30049,-176,355,532,-90,-354,444,-410,-524,-500,-147,154,117,-15,144,-9
30050,-132,370,503,-119,-317,437,-416,-526,-501,-149,151,116,-14,158,-5
30051,-120,404,525,-142,-322,464,-399,-507,-483,-133,169,130,-16,162,-3
30052,-181,347,530,-83,-355,439,-423,-531,-510,-159,144,108,-17,163,-2
30053,-253,277,531,-13,-392,404,-440,-551,-530,-180,126,86,-17,145,-3
30054,-224,333,558,-55,-390,445,-416,-526,-504,-155,155,107,-16,142,-5
30055,-200,356,557,-79,-378,456,-415,-520,-499,-151,159,110,-17,160,-6
30056,-208,334,543,-64,-375,438,-423,-530,-507,-160,148,95,-21,161,-3
30057,-152,369,522,-109,-336,446,-417,-524,-504,-158,148,99,-22,156,-2
30058,-137,358,496,-111,-316,427,-426,-528,-513,-173,132,85,-28,155,-3
30059,-97,376,474,-140,-285,425,-425,-532,-515,-175,128,82,-28,150,1
30060,-56,393,450,-169,-253,421,-428,-529,-513,-172,123,78,-27,135,1
30061,-58,402,461,-172,-259,431,-413,-518,-500,-163,129,79,-32,148,0
30062,-125,400,526,-138,-325,463,-383,-487,-472,-132,159,109,-32,143,4
30063,-200,294,494,-47,-347,394,-431,-525,-511,-174,118,74,-27,146,7
30064,-211,255,467,-23,-339,361,-449,-549,-531,-200,92,54,-24,150,15
30065,-233,275,510,-21,-371,393,-423,-521,-505,-179,109,74,-25,136,17
30066,-184,297,483,-57,-333,390,-425,-524,-506,-182,104,73,-21,145,11
