'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
8819,-2699,-5681,-2982,4190,142,-4331,-210,999,665,-135,-432,-1381,-736,-2183,8
8820,-2694,-5675,-2981,4185,144,-4328,-209,995,659,-139,-431,-1367,-738,-2185,6
8821,-2689,-5676,-2987,4183,150,-4331,-206,996,659,-141,-431,-1374,-745,-2178,1
8822,-2695,-5680,-2985,4188,145,-4332,-206,1004,669,-138,-431,-1383,-735,-2185,5
8823,-2687,-5679,-2992,4183,153,-4336,-208,1005,671,-133,-428,-1373,-720,-2186,6
8824,-2687,-5676,-2989,4182,151,-4332,-212,1000,668,-135,-430,-1375,-726,-2186,1
8825,-2688,-5676,-2988,4183,151,-4333,-212,999,665,-140,-434,-1377,-728,-2185,4
8826,-2687,-5684,-2996,4186,155,-4340,-203,1003,666,-139,-432,-1373,-730,-2184,2
8827,-2687,-5682,-2994,4185,154,-4338,-191,1005,659,-143,-438,-1379,-748,-2187,3
8828,-2696,-5689,-2993,4193,149,-4341,-175,1014,662,-147,-444,-1391,-761,-2188,0
8829,-2713,-5699,-2986,4207,137,-4343,-160,1018,666,-156,-457,-1397,-767,-2198,-8
8830,-2716,-5706,-2990,4212,138,-4348,-135,1027,664,-166,-470,-1407,-796,-2202,-18
8831,-2729,-5719,-2989,4224,131,-4354,-94,1048,662,-179,-490,-1423,-837,-2218,-34
8832,-2741,-5728,-2987,4235,123,-4358,-46,1060,640,-214,-519,-1441,-881,-2223,-47
8833,-2763,-5748,-2985,4256,111,-4366,4,1077,621,-251,-550,-1466,-930,-2222,-67
8834,-2790,-5771,-2981,4281,96,-4376,41,1091,606,-285,-588,-1489,-974,-2242,-81
8835,-2808,-5779,-2971,4293,82,-4375,85,1109,596,-310,-608,-1511,-1017,-2241,-92
8836,-2833,-5785,-2951,4308,60,-4368,136,1124,572,-346,-635,-1531,-1078,-2238,-109
8837,-2845,-5791,-2946,4317,51,-4369,155,1127,558,-369,-651,-1533,-1092,-2240,-118
8838,-2840,-5784,-2944,4311,53,-4364,162,1125,553,-381,-655,-1538,-1077,-2242,-121
8839,-2848,-5772,-2924,4309,39,-4348,178,1126,537,-403,-669,-1543,-1097,-2229,-123
8840,-2852,-5771,-2919,4310,34,-4345,196,1133,529,-408,-673,-1542,-1109,-2223,-135
8841,-2834,-5765,-2931,4299,49,-4348,210,1154,540,-401,-662,-1534,-1114,-2231,-145
8842,-2819,-5750,-2930,4284,56,-4340,212,1179,570,-379,-645,-1523,-1125,-2223,-153
8843,-2811,-5743,-2933,4277,62,-4338,214,1197,592,-361,-637,-1519,-1145,-2221,-174
8844,-2807,-5734,-2926,4271,60,-4330,228,1221,609,-347,-624,-1505,-1162,-2206,-190
8845,-2796,-5723,-2928,4260,66,-4325,250,1242,626,-333,-601,-1491,-1177,-2204,-206
8846,-2769,-5717,-2948,4244,90,-4332,285,1300,676,-293,-571,-1474,-1204,-2210,-233
8847,-2754,-5711,-2956,4233,101,-4334,311,1365,745,-230,-533,-1454,-1239,-2216,-267
8848,-2725,-5692,-2967,4209,121,-4330,322,1432,831,-149,-477,-1419,-1261,-2205,-299
8849,-2676,-5655,-2980,4166,153,-4317,340,1517,942,-40,-401,-1368,-1272,-2168,-328
8850,-2631,-5588,-2956,4110,163,-4272,356,1601,1061,71,-322,-1315,-1301,-2118,-369
8851,-2588,-5506,-2918,4047,166,-4211,380,1717,1201,191,-239,-1260,-1358,-2060,-417
8852,-2537,-5454,-2916,3995,190,-4185,412,1850,1351,317,-149,-1203,-1426,-2025,-473
8853,-2481,-5368,-2886,3924,203,-4128,427,1960,1498,458,-42,-1130,-1458,-1952,-528
8854,-2425,-5237,-2811,3831,194,-4025,371,1993,1611,615,98,-1033,-1407,-1839,-554
8855,-2348,-5076,-2726,3712,189,-3902,317,2059,1774,814,273,-915,-1365,-1704,-592
8856,-2268,-4900,-2633,3584,182,-3767,286,2151,1956,1029,451,-794,-1317,-1562,-628
8857,-2167,-4731,-2564,3449,198,-3647,182,2181,2115,1254,648,-655,-1160,-1429,-619
8858,-2055,-4573,-2517,3314,231,-3545,66,2200,2287,1490,853,-511,-985,-1304,-608
8859,-1954,-4449,-2495,3202,271,-3473,-85,2155,2415,1709,1042,-384,-761,-1213,-576
8860,-1825,-4295,-2470,3060,322,-3382,-249,2162,2604,1976,1268,-237,-490,-1101,-541
8861,-1717,-4168,-2451,2943,367,-3309,-376,2177,2776,2223,1473,-103,-228,-1011,-505
8862,-1627,-4051,-2424,2839,398,-3237,-531,2114,2916,2482,1680,31,64,-925,-456
8863,-1516,-3976,-2461,2746,472,-3218,-620,2154,3157,2805,1895,146,290,-884,-449
8864,-1426,-3999,-2573,2713,573,-3286,-626,2259,3442,3144,2083,227,453,-920,-471
8865,-1328,-3979,-2651,2654,661,-3315,-718,2252,3617,3422,2263,318,701,-919,-445
8866,-1231,-3953,-2721,2592,746,-3337,-846,2186,3732,3664,2421,393,961,-924,-401
8867,-1187,-3961,-2773,2574,794,-3367,-880,2187,3898,3919,2553,442,1103,-933,-408
8868,-1155,-3966,-2810,2561,828,-3389,-900,2206,4053,4142,2668,485,1229,-932,-416
8869,-1100,-3960,-2858,2530,880,-3410,-955,2252,4255,4418,2802,522,1341,-937,-432
8870,-1076,-3976,-2899,2526,912,-3438,-983,2267,4418,4658,2905,549,1432,-949,-458
8871,-1075,-3936,-2860,2506,893,-3398,-1056,2225,4564,4913,3037,611,1584,-901,-475
8872,-1060,-3866,-2806,2463,874,-3337,-1191,2109,4634,5132,3191,667,1769,-836,-465
8873,-1088,-3822,-2733,2455,823,-3278,-1319,1893,4597,5250,3281,709,1944,-787,-423
8874,-1127,-3761,-2634,2444,754,-3198,-1440,1698,4572,5369,3367,762,2099,-721,-380
8875,-1139,-3756,-2617,2448,739,-3187,-1522,1544,4519,5418,3415,787,2242,-715,-327
8876,-1151,-3812,-2661,2482,755,-3236,-1579,1462,4504,5436,3407,776,2327,-761,-295
8877,-1165,-3938,-2772,2552,804,-3355,-1593,1483,4549,5438,3343,716,2295,-875,-288
8878,-1209,-4098,-2888,2653,840,-3493,-1557,1493,4555,5343,3205,633,2183,-1009,-280
8879,-1285,-4233,-2947,2759,832,-3591,-1521,1413,4440,5162,3030,525,2071,-1096,-260
8880,-1364,-4340,-2976,2852,807,-3659,-1483,1326,4273,4924,2816,400,1943,-1168,-231
8881,-1422,-4426,-3003,2924,791,-3715,-1470,1299,4144,4697,2625,298,1810,-1233,-208
8882,-1504,-4507,-3002,3005,749,-3755,-1464,1265,3985,4465,2454,196,1694,-1281,-177
8883,-1571,-4555,-2983,3063,706,-3769,-1502,1189,3774,4179,2265,109,1611,-1317,-123
8884,-1625,-4641,-3015,3133,695,-3828,-1563,1094,3503,3853,2073,16,1537,-1384,-70
8885,-1693,-4734,-3040,3213,674,-3888,-1568,1012,3218,3518,1892,-82,1428,-1450,-29
8886,-1750,-4805,-3054,3278,653,-3930,-1539,948,2952,3188,1722,-159,1336,-1517,20
8887,-1824,-4905,-3080,3364,629,-3993,-1525,823,2570,2760,1518,-253,1273,-1599,101
8888,-1887,-4966,-3078,3427,596,-4022,-1528,688,2191,2336,1315,-337,1212,-1651,179
8889,-1964,-5019,-3054,3492,545,-4037,-1497,614,1910,1994,1141,-421,1122,-1685,226
8890,-2050,-5090,-3039,3570,495,-4065,-1448,520,1581,1613,954,-520,1021,-1727,284
8891,-2122,-5153,-3030,3638,455,-4092,-1366,451,1263,1234,773,-606,897,-1774,322
8892,-2166,-5202,-3034,3684,434,-4118,-1258,470,1094,974,630,-681,747,-1809,332
8893,-2221,-5239,-3017,3730,399,-4129,-1144,515,975,756,494,-755,581,-1834,323
8894,-2281,-5272,-2990,3777,355,-4132,-1032,570,896,585,377,-819,431,-1851,297
8895,-2302,-5296,-2993,3799,346,-4145,-963,641,916,525,299,-859,316,-1866,273
8896,-2328,-5321,-2992,3825,332,-4157,-899,717,952,494,238,-906,190,-1886,234
8897,-2358,-5334,-2975,3846,309,-4155,-825,793,994,474,178,-952,60,-1896,194
8898,-2386,-5346,-2958,3866,287,-4153,-737,883,1058,487,130,-986,-74,-1896,145
8899,-2419,-5366,-2947,3892,264,-4157,-652,962,1115,498,91,-1025,-183,-1898,97
8900,-2441,-5379,-2937,3910,249,-4158,-572,1032,1163,506,54,-1055,-274,-1902,63
8901,-2453,-5378,-2925,3916,236,-4152,-494,1091,1195,518,33,-1079,-362,-1903,21
8902,-2475,-5383,-2907,3929,217,-4146,-441,1122,1209,521,15,-1099,-416,-1903,-10
8903,-2499,-5403,-2902,3951,202,-4153,-395,1149,1220,526,5,-1118,-462,-1909,-32
8904,-2519,-5422,-2902,3971,192,-4163,-349,1180,1232,527,-3,-1132,-508,-1923,-59
8905,-2529,-5438,-2908,3984,190,-4173,-307,1209,1242,527,-12,-1136,-547,-1941,-78
8906,-2527,-5450,-2922,3989,198,-4186,-274,1237,1248,525,-16,-1140,-575,-1959,-87
8907,-2532,-5461,-2928,3997,198,-4194,-240,1265,1253,519,-20,-1144,-603,-1978,-99
8908,-2547,-5474,-2926,4011,190,-4199,-214,1278,1245,504,-35,-1155,-636,-1986,-109
8909,-2542,-5487,-2944,4015,201,-4215,-191,1288,1228,483,-47,-1159,-666,-1996,-118
8910,-2539,-5509,-2969,4024,215,-4239,-168,1306,1229,469,-60,-1163,-690,-2015,-121
8911,-2538,-5535,-2995,4037,229,-4265,-160,1320,1230,452,-81,-1178,-690,-2038,-111
8912,-2536,-5551,-3014,4043,239,-4282,-156,1326,1215,429,-93,-1186,-693,-2065,-104
8913,-2552,-5562,-3009,4057,229,-4285,-147,1318,1193,401,-108,-1192,-714,-2066,-104
8914,-2551,-5562,-3010,4056,230,-4286,-145,1312,1169,372,-133,-1208,-734,-2061,-101
8915,-2562,-5575,-3011,4068,225,-4292,-149,1303,1147,343,-152,-1228,-747,-2073,-101
8916,-2574,-5587,-3012,4080,220,-4299,-143,1300,1129,318,-174,-1227,-752,-2080,-100
8917,-2561,-5584,-3022,4072,231,-4302,-142,1300,1115,300,-186,-1221,-756,-2082,-98
8918,-2566,-5588,-3020,4077,227,-4303,-141,1298,1103,282,-190,-1239,-773,-2085,-100
8919,-2575,-5597,-3021,4085,224,-4309,-129,1301,1096,270,-201,-1249,-788,-2088,-102
8920,-2586,-5605,-3018,4095,217,-4311,-126,1300,1081,249,-214,-1254,-798,-2092,-106
8921,-2598,-5611,-3013,4104,208,-4312,-128,1297,1067,230,-232,-1261,-805,-2095,-108
8922,-2599,-5613,-3013,4106,207,-4312,-116,1297,1055,217,-243,-1261,-819,-2099,-109
8923,-2603,-5612,-3008,4107,203,-4309,-98,1292,1031,193,-254,-1269,-860,-2097,-116
8924,-2612,-5621,-3008,4116,199,-4314,-96,1294,1033,197,-255,-1271,-867,-2098,-122
8925,-2610,-5630,-3019,4120,205,-4324,-103,1309,1052,202,-259,-1272,-829,-2109,-111
8926,-2610,-5635,-3024,4122,208,-4329,-98,1311,1047,187,-270,-1276,-814,-2119,-99
8927,-2614,-5639,-3023,4127,205,-4331,-87,1306,1034,180,-268,-1275,-837,-2117,-109
8928,-2615,-5639,-3023,4127,205,-4331,-79,1311,1028,167,-275,-1279,-854,-2119,-112
8929,-2627,-5644,-3017,4136,195,-4331,-74,1314,1025,159,-280,-1278,-859,-2116,-110
8930,-2629,-5650,-3021,4140,197,-4336,-73,1315,1020,153,-290,-1282,-867,-2114,-113
8931,-2632,-5657,-3025,4145,197,-4341,-66,1319,1019,151,-292,-1288,-873,-2130,-118
8932,-2630,-5663,-3033,4147,202,-4348,-63,1320,1016,147,-296,-1297,-882,-2126,-121
8933,-2619,-5658,-3039,4139,211,-4348,-64,1319,1011,141,-299,-1293,-878,-2117,-117
8934,-2628,-5660,-3033,4145,203,-4347,-57,1319,1008,139,-294,-1289,-879,-2124,-113
8935,-2640,-5666,-3025,4154,193,-4345,-48,1316,997,128,-303,-1298,-895,-2130,-118
8936,-2637,-5664,-3027,4151,196,-4345,-47,1318,997,126,-306,-1301,-903,-2120,-122
8937,-2639,-5666,-3028,4153,195,-4347,-50,1325,1001,125,-310,-1301,-892,-2125,-114
8938,-2642,-5670,-3028,4157,193,-4349,-50,1330,1005,123,-312,-1299,-892,-2132,-117
8939,-2640,-5669,-3029,4155,195,-4349,-46,1331,1006,127,-311,-1305,-907,-2125,-124
8940,-2643,-5669,-3026,4156,192,-4348,-45,1331,1001,123,-307,-1300,-907,-2131,-121
8941,-2642,-5675,-3033,4159,196,-4354,-42,1332,998,119,-309,-1299,-906,-2131,-124
8942,-2646,-5679,-3033,4163,194,-4356,-38,1336,998,116,-314,-1306,-915,-2127,-132
8943,-2650,-5684,-3034,4167,193,-4359,-45,1331,994,109,-316,-1307,-915,-2133,-128
8944,-2650,-5681,-3031,4166,191,-4356,-40,1331,991,110,-315,-1304,-925,-2123,-123
8945,-2651,-5674,-3023,4163,187,-4348,-35,1344,1000,116,-310,-1306,-932,-2114,-128
8946,-2647,-5681,-3034,4164,194,-4357,-39,1344,1002,113,-319,-1313,-931,-2123,-132
8947,-2641,-5684,-3043,4163,202,-4363,-38,1343,1001,112,-318,-1311,-937,-2127,-138
8948,-2638,-5677,-3039,4158,201,-4358,-37,1342,995,114,-315,-1310,-937,-2125,-136
8949,-2637,-5675,-3039,4157,201,-4357,-32,1345,990,108,-319,-1308,-941,-2122,-135
8950,-2640,-5677,-3037,4159,199,-4357,-33,1356,1002,115,-316,-1305,-935,-2119,-131
8951,-2643,-5676,-3033,4160,196,-4354,-33,1355,1008,121,-314,-1310,-939,-2120,-133
8952,-2654,-5687,-3033,4171,190,-4360,-28,1356,1004,119,-320,-1315,-954,-2123,-142
8953,-2652,-5688,-3036,4171,192,-4362,-30,1357,1003,117,-318,-1314,-946,-2121,-137
8954,-2642,-5685,-3042,4164,201,-4364,-30,1364,1008,118,-316,-1314,-945,-2122,-135
8955,-2658,-5692,-3034,4176,188,-4363,-25,1368,1007,117,-322,-1311,-950,-2117,-135
8956,-2656,-5692,-3036,4175,190,-4364,-25,1368,1009,119,-311,-1306,-952,-2118,-140
8957,-2656,-5691,-3034,4174,189,-4362,-21,1373,1013,122,-305,-1309,-958,-2116,-141
8958,-2653,-5684,-3030,4169,189,-4357,-20,1374,1014,121,-304,-1309,-964,-2111,-139
8959,-2651,-5689,-3039,4170,195,-4364,-21,1376,1017,122,-309,-1309,-969,-2113,-145
8960,-2651,-5689,-3037,4171,193,-4363,-23,1375,1016,123,-313,-1308,-970,-2111,-145
8961,-2647,-5686,-3040,4167,197,-4363,-25,1380,1020,127,-303,-1309,-975,-2109,-153
8962,-2662,-5696,-3035,4179,187,-4365,-17,1383,1019,122,-318,-1317,-985,-2109,-156
8963,-2659,-5689,-3029,4175,185,-4359,-15,1384,1016,121,-313,-1308,-979,-2113,-140
8964,-2657,-5688,-3031,4173,187,-4359,-11,1382,1019,123,-311,-1302,-980,-2100,-138
8965,-2650,-5691,-3040,4171,195,-4365,-2,1389,1021,124,-315,-1310,-999,-2090,-159
8966,-2647,-5701,-3053,4174,204,-4377,-11,1396,1026,129,-309,-1313,-996,-2096,-168
8967,-2660,-5704,-3045,4183,193,-4375,-15,1387,1030,132,-308,-1312,-987,-2091,-159
8968,-2665,-5702,-3037,4184,187,-4370,-11,1387,1028,130,-307,-1313,-993,-2094,-159
8969,-2661,-5704,-3044,4183,192,-4374,-5,1392,1031,130,-310,-1315,-1003,-2092,-161
8970,-2663,-5703,-3040,4183,189,-4371,0,1399,1036,134,-307,-1314,-1003,-2091,-166
8971,-2675,-5710,-3035,4193,181,-4372,-4,1399,1035,131,-315,-1312,-1002,-2090,-165
8972,-2674,-5707,-3034,4191,180,-4371,3,1403,1040,135,-307,-1312,-1006,-2086,-163
8973,-2684,-5710,-3026,4197,172,-4368,5,1407,1041,136,-301,-1314,-1007,-2083,-163
8974,-2685,-5712,-3027,4199,172,-4369,2,1409,1047,139,-304,-1319,-1010,-2087,-163
8975,-2687,-5718,-3031,4203,172,-4374,6,1414,1050,143,-300,-1322,-1015,-2093,-177
8976,-2691,-5722,-3031,4207,171,-4377,7,1414,1045,135,-310,-1322,-1020,-2081,-179
8977,-2688,-5719,-3032,4204,172,-4375,5,1417,1051,140,-307,-1320,-1019,-2083,-172
8978,-2687,-5721,-3034,4204,174,-4377,8,1420,1054,146,-302,-1317,-1021,-2084,-176
8979,-2685,-5713,-3028,4200,172,-4371,7,1420,1055,144,-310,-1320,-1029,-2077,-173
8980,-2697,-5719,-3021,4208,162,-4370,12,1421,1057,149,-306,-1318,-1043,-2079,-176
8981,-2695,-5723,-3027,4210,166,-4375,14,1425,1060,153,-295,-1312,-1043,-2078,-183
8982,-2690,-5726,-3035,4209,173,-4381,5,1437,1072,154,-297,-1316,-1033,-2087,-181
8983,-2698,-5732,-3034,4215,168,-4383,7,1436,1068,152,-304,-1318,-1040,-2085,-183
8984,-2705,-5730,-3026,4218,161,-4378,14,1435,1064,155,-299,-1314,-1046,-2070,-192
8985,-2710,-5733,-3022,4222,157,-4377,17,1441,1071,162,-297,-1316,-1057,-2075,-198
8986,-2712,-5726,-3014,4220,152,-4370,13,1442,1087,167,-299,-1312,-1046,-2074,-191
8987,-2714,-5732,-3018,4224,152,-4375,11,1451,1093,170,-299,-1311,-1039,-2066,-191
8988,-2718,-5740,-3022,4230,152,-4381,12,1456,1093,173,-295,-1309,-1050,-2066,-195
8989,-2718,-5732,-3014,4225,149,-4373,11,1457,1096,177,-291,-1306,-1052,-2060,-187
8990,-2720,-5740,-3020,4230,151,-4380,10,1454,1093,174,-305,-1310,-1057,-2070,-190
8991,-2716,-5740,-3024,4229,154,-4382,12,1454,1094,175,-299,-1311,-1072,-2071,-203
8992,-2716,-5728,-3012,4223,148,-4370,14,1459,1100,182,-287,-1312,-1087,-2044,-201
8993,-2728,-5735,-3007,4232,140,-4372,23,1463,1101,183,-290,-1310,-1091,-2049,-207
8994,-2728,-5742,-3014,4235,144,-4378,19,1462,1097,181,-291,-1311,-1096,-2057,-215
8995,-2718,-5738,-3020,4229,151,-4379,1,1479,1116,192,-288,-1310,-1066,-2040,-203
8996,-2711,-5734,-3023,4224,157,-4379,3,1488,1127,200,-284,-1306,-1050,-2043,-193
8997,-2718,-5739,-3021,4228,152,-4380,6,1479,1118,193,-293,-1307,-1068,-2048,-195
8998,-2729,-5749,-3020,4240,146,-4385,7,1486,1126,197,-291,-1312,-1078,-2043,-206
8999,-2747,-5762,-3015,4255,134,-4388,11,1481,1118,192,-291,-1315,-1088,-2049,-209
9000,-2736,-5757,-3021,4247,143,-4389,22,1486,1111,190,-294,-1317,-1108,-2052,-218
9001,-2711,-5746,-3034,4229,162,-4390,18,1497,1135,210,-283,-1314,-1104,-2046,-222
9002,-2719,-5747,-3028,4233,155,-4387,8,1499,1150,216,-276,-1304,-1080,-2044,-213
9003,-2723,-5746,-3023,4235,150,-4385,16,1509,1151,216,-275,-1306,-1092,-2049,-214
9004,-2728,-5750,-3022,4240,147,-4386,24,1511,1151,221,-274,-1301,-1095,-2049,-216
9005,-2724,-5750,-3026,4237,152,-4388,36,1518,1152,220,-272,-1298,-1111,-2041,-224
9006,-2720,-5746,-3026,4234,153,-4386,35,1525,1157,221,-270,-1299,-1121,-2041,-223
9007,-2717,-5746,-3029,4232,157,-4387,21,1525,1174,231,-264,-1295,-1094,-2045,-217
9008,-2715,-5746,-3032,4231,159,-4389,25,1530,1178,235,-264,-1297,-1101,-2044,-224
9009,-2727,-5753,-3026,4240,150,-4390,36,1540,1181,240,-262,-1295,-1113,-2046,-232
9010,-2730,-5753,-3022,4242,147,-4387,43,1547,1183,239,-263,-1288,-1124,-2049,-233
9011,-2726,-5746,-3020,4236,148,-4383,45,1545,1181,242,-258,-1288,-1138,-2041,-237
9012,-2716,-5745,-3029,4231,157,-4387,44,1559,1202,258,-249,-1296,-1129,-2041,-239
9013,-2722,-5743,-3022,4233,151,-4382,45,1576,1220,266,-250,-1291,-1120,-2043,-234
9014,-2725,-5738,-3012,4232,144,-4375,43,1572,1220,266,-250,-1290,-1119,-2037,-235
9015,-2723,-5738,-3015,4231,146,-4377,49,1576,1223,264,-250,-1287,-1125,-2037,-238
9016,-2727,-5739,-3011,4233,143,-4375,53,1585,1231,270,-245,-1287,-1129,-2037,-242
9017,-2715,-5724,-3009,4220,147,-4367,56,1595,1239,279,-241,-1288,-1134,-2030,-243
9018,-2708,-5718,-3010,4214,151,-4363,66,1603,1250,286,-235,-1277,-1134,-2023,-246
9019,-2720,-5724,-3004,4222,143,-4364,70,1607,1256,291,-233,-1281,-1139,-2031,-250
9020,-2727,-5726,-2999,4227,137,-4362,80,1618,1262,293,-235,-1277,-1147,-2030,-253
9021,-2714,-5725,-3011,4220,149,-4368,80,1623,1268,298,-236,-1277,-1149,-2028,-254
9022,-2715,-5728,-3013,4222,150,-4370,75,1629,1274,305,-226,-1278,-1151,-2035,-255
9023,-2720,-5732,-3012,4226,147,-4372,80,1636,1285,313,-217,-1271,-1153,-2031,-260
9024,-2718,-5735,-3016,4227,150,-4376,82,1640,1289,312,-225,-1280,-1162,-2031,-263
9025,-2724,-5737,-3013,4231,145,-4375,89,1652,1299,318,-221,-1268,-1163,-2036,-266
9026,-2722,-5732,-3010,4227,145,-4371,95,1661,1309,325,-213,-1263,-1166,-2029,-269
9027,-2718,-5727,-3009,4223,146,-4368,95,1669,1317,332,-214,-1269,-1176,-2032,-272
9028,-2706,-5717,-3011,4212,153,-4364,98,1683,1328,341,-215,-1259,-1176,-2025,-274
9029,-2714,-5719,-3005,4217,146,-4362,100,1688,1333,342,-204,-1261,-1181,-2024,-274
9030,-2732,-5729,-2997,4231,133,-4363,106,1697,1346,354,-197,-1264,-1190,-2029,-284
9031,-2724,-5722,-2998,4224,138,-4360,113,1708,1356,361,-201,-1259,-1193,-2022,-289
9032,-2721,-5721,-2999,4221,140,-4360,116,1717,1363,365,-192,-1257,-1198,-2025,-290
9033,-2720,-5725,-3004,4223,143,-4365,124,1729,1375,375,-187,-1255,-1205,-2026,-294
9034,-2719,-5727,-3008,4223,145,-4367,127,1737,1383,380,-186,-1252,-1207,-2030,-293
9035,-2705,-5715,-3010,4211,153,-4362,131,1747,1394,385,-178,-1244,-1207,-2018,-290
9036,-2707,-5711,-3005,4209,149,-4358,140,1758,1403,394,-178,-1244,-1217,-2014,-294
9037,-2729,-5730,-3001,4230,137,-4366,137,1759,1404,394,-180,-1261,-1230,-2034,-306
9038,-2718,-5729,-3010,4224,146,-4369,141,1771,1415,401,-180,-1260,-1236,-2031,-317
9039,-2720,-5717,-2998,4219,139,-4358,153,1791,1433,419,-169,-1244,-1237,-2016,-317
9040,-2717,-5716,-2998,4217,141,-4357,160,1805,1447,427,-161,-1239,-1242,-2014,-326
9041,-2700,-5713,-3013,4207,157,-4363,164,1816,1460,438,-162,-1242,-1254,-2019,-337
9042,-2697,-5711,-3014,4205,159,-4363,169,1825,1469,446,-150,-1233,-1255,-2017,-338
9043,-2702,-5713,-3011,4208,155,-4362,178,1836,1482,452,-145,-1227,-1261,-2021,-343
9044,-2703,-5709,-3006,4207,152,-4358,179,1850,1494,462,-143,-1229,-1274,-2022,-339
9045,-2694,-5705,-3012,4200,160,-4359,185,1864,1505,470,-134,-1229,-1281,-2015,-349
9046,-2684,-5698,-3014,4192,165,-4356,191,1879,1518,478,-133,-1229,-1293,-2012,-356
9047,-2678,-5694,-3016,4187,169,-4355,194,1889,1531,488,-130,-1228,-1300,-2004,-357
9048,-2683,-5695,-3013,4190,166,-4354,202,1902,1542,495,-132,-1227,-1311,-1998,-367
9049,-2685,-5690,-3005,4188,161,-4348,213,1919,1557,509,-119,-1227,-1325,-1994,-371
9050,-2679,-5684,-3004,4182,163,-4344,225,1936,1576,526,-105,-1222,-1335,-2000,-377
9051,-2673,-5681,-3008,4177,168,-4345,230,1946,1585,527,-114,-1227,-1345,-2002,-378
9052,-2673,-5682,-3010,4178,169,-4346,241,1963,1598,537,-109,-1229,-1347,-1995,-384
9053,-2669,-5679,-3010,4175,171,-4345,249,1985,1617,554,-98,-1211,-1349,-1992,-391
9054,-2667,-5673,-3006,4171,169,-4340,260,1998,1631,562,-97,-1208,-1362,-1990,-395
9055,-2670,-5669,-2999,4170,165,-4334,272,2016,1647,572,-94,-1209,-1375,-1993,-400
9056,-2652,-5658,-3006,4155,178,-4332,277,2033,1665,588,-84,-1204,-1383,-1989,-404
9057,-2641,-5646,-3006,4144,183,-4326,283,2050,1682,599,-77,-1201,-1391,-1979,-405
9058,-2646,-5654,-3008,4151,182,-4332,293,2066,1697,609,-74,-1199,-1400,-1979,-422
9059,-2639,-5653,-3015,4146,189,-4334,305,2085,1715,621,-71,-1197,-1414,-1979,-431
9060,-2631,-5645,-3014,4139,192,-4330,313,2104,1733,632,-64,-1196,-1429,-1980,-437
9061,-2625,-5636,-3012,4130,194,-4324,320,2122,1750,647,-53,-1194,-1437,-1977,-444
9062,-2623,-5630,-3005,4126,192,-4317,335,2144,1769,660,-48,-1190,-1448,-1972,-443
9063,-2627,-5635,-3007,4131,191,-4321,348,2165,1788,673,-42,-1185,-1460,-1979,-453
9064,-2620,-5628,-3007,4123,194,-4317,359,2191,1809,689,-36,-1177,-1472,-1977,-457
9065,-2619,-5623,-3003,4121,192,-4312,368,2208,1828,704,-27,-1175,-1482,-1975,-469
9066,-2612,-5614,-3001,4113,195,-4307,377,2224,1847,717,-21,-1173,-1495,-1979,-476
9067,-2609,-5607,-2997,4108,195,-4302,389,2245,1866,729,-17,-1170,-1508,-1968,-480
9068,-2609,-5611,-3001,4110,196,-4305,403,2267,1888,744,-7,-1168,-1522,-1963,-499
9069,-2597,-5604,-3006,4100,205,-4304,416,2292,1911,759,-3,-1162,-1540,-1966,-505
9070,-2603,-5604,-3000,4103,199,-4302,416,2306,1923,769,2,-1160,-1546,-1962,-506
9071,-2603,-5601,-2996,4102,197,-4298,428,2329,1944,783,7,-1158,-1558,-1960,-516
9072,-2594,-5590,-2995,4092,201,-4292,450,2363,1977,808,19,-1151,-1574,-1954,-529
9073,-2586,-5586,-2999,4086,207,-4292,461,2385,1997,822,31,-1144,-1589,-1956,-539
9074,-2574,-5585,-3010,4080,218,-4297,472,2406,2017,834,31,-1141,-1602,-1953,-549
9075,-2579,-5585,-3004,4082,213,-4294,486,2433,2041,858,44,-1143,-1620,-1943,-558
9076,-2582,-5582,-2999,4082,209,-4290,498,2456,2063,873,50,-1142,-1639,-1941,-568
9077,-2574,-5576,-3001,4075,214,-4288,509,2483,2089,890,60,-1132,-1650,-1935,-579
9078,-2574,-5568,-2992,4070,210,-4279,520,2508,2113,905,70,-1127,-1667,-1929,-580
9079,-2562,-5568,-3005,4065,222,-4286,529,2536,2139,922,73,-1127,-1686,-1937,-597
9080,-2545,-5558,-3012,4052,234,-4285,540,2562,2164,942,81,-1129,-1701,-1936,-611
9081,-2545,-5547,-3001,4046,229,-4274,554,2591,2193,964,92,-1124,-1716,-1922,-622
9082,-2539,-5548,-3008,4044,235,-4278,565,2619,2220,983,97,-1113,-1730,-1924,-634
9083,-2534,-5541,-3005,4038,236,-4272,580,2646,2244,998,104,-1111,-1750,-1918,-640
9084,-2531,-5531,-3000,4031,235,-4265,597,2675,2273,1025,128,-1116,-1778,-1909,-658
9085,-2523,-5527,-3003,4025,241,-4265,610,2700,2297,1043,132,-1111,-1805,-1904,-669
9086,-2523,-5529,-3005,4026,241,-4266,624,2728,2325,1059,138,-1101,-1814,-1902,-676
9087,-2525,-5528,-3002,4026,239,-4264,640,2766,2364,1089,153,-1096,-1816,-1906,-689
9088,-2522,-5516,-2993,4019,236,-4254,652,2805,2404,1119,168,-1090,-1824,-1897,-695
